split,model_name,threshold,accuracy,balanced_accuracy,precision,recall,f1,false_positive_rate,false_negative_rate,specificity,number_of_samples,number_of_truth,number_of_lie
test,gru,0.5,0.4583333333333333,0.45833333333333337,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.9166666666666666,0.16666666666666666,0.08333333333333333,24,12,12
test,gru,0.51,0.5416666666666666,0.5416666666666666,0.5294117647058824,0.75,0.6206896551724138,0.6666666666666666,0.25,0.3333333333333333,24,12,12
test,gru,0.52,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.5,0.75,0.5,24,12,12
test,gru,0.53,0.5,0.5,0.5,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.9166666666666666,0.9166666666666666,24,12,12
test,gru,0.54,0.5416666666666666,0.5416666666666666,1.0,0.08333333333333333,0.15384615384615385,0.0,0.9166666666666666,1.0,24,12,12
test,gru,0.55,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.56,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.57,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.58,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.59,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.6,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.61,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.62,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.63,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.64,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.65,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.66,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.67,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.68,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.69,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.7,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.71,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.72,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.73,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.74,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.76,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.77,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.78,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.79,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.81,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.82,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.83,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.84,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.85,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.86,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.87,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.88,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.89,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.91,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.92,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.93,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.94,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,gru,0.95,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,logistic_regression,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,logistic_regression,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,logistic_regression,0.07,0.4583333333333333,0.4583333333333333,0.4782608695652174,0.9166666666666666,0.6285714285714286,1.0,0.08333333333333333,0.0,24,12,12
test,logistic_regression,0.08,0.5,0.5,0.5,0.9166666666666666,0.6470588235294118,0.9166666666666666,0.08333333333333333,0.08333333333333333,24,12,12
test,logistic_regression,0.09,0.4583333333333333,0.45833333333333337,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.9166666666666666,0.16666666666666666,0.08333333333333333,24,12,12
test,logistic_regression,0.1,0.4583333333333333,0.45833333333333337,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.9166666666666666,0.16666666666666666,0.08333333333333333,24,12,12
test,logistic_regression,0.11,0.4583333333333333,0.45833333333333337,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.9166666666666666,0.16666666666666666,0.08333333333333333,24,12,12
test,logistic_regression,0.12,0.4583333333333333,0.45833333333333337,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.9166666666666666,0.16666666666666666,0.08333333333333333,24,12,12
test,logistic_regression,0.13,0.5,0.5,0.5,0.8333333333333334,0.625,0.8333333333333334,0.16666666666666666,0.16666666666666666,24,12,12
test,logistic_regression,0.14,0.5,0.5,0.5,0.8333333333333334,0.625,0.8333333333333334,0.16666666666666666,0.16666666666666666,24,12,12
test,logistic_regression,0.15,0.5,0.5,0.5,0.8333333333333334,0.625,0.8333333333333334,0.16666666666666666,0.16666666666666666,24,12,12
test,logistic_regression,0.16,0.5,0.5,0.5,0.8333333333333334,0.625,0.8333333333333334,0.16666666666666666,0.16666666666666666,24,12,12
test,logistic_regression,0.17,0.5,0.5,0.5,0.8333333333333334,0.625,0.8333333333333334,0.16666666666666666,0.16666666666666666,24,12,12
test,logistic_regression,0.18,0.5,0.5,0.5,0.8333333333333334,0.625,0.8333333333333334,0.16666666666666666,0.16666666666666666,24,12,12
test,logistic_regression,0.19,0.5416666666666666,0.5416666666666667,0.5263157894736842,0.8333333333333334,0.6451612903225806,0.75,0.16666666666666666,0.25,24,12,12
test,logistic_regression,0.2,0.5416666666666666,0.5416666666666667,0.5263157894736842,0.8333333333333334,0.6451612903225806,0.75,0.16666666666666666,0.25,24,12,12
test,logistic_regression,0.21,0.5416666666666666,0.5416666666666667,0.5263157894736842,0.8333333333333334,0.6451612903225806,0.75,0.16666666666666666,0.25,24,12,12
test,logistic_regression,0.22,0.5416666666666666,0.5416666666666667,0.5263157894736842,0.8333333333333334,0.6451612903225806,0.75,0.16666666666666666,0.25,24,12,12
test,logistic_regression,0.23,0.5416666666666666,0.5416666666666667,0.5263157894736842,0.8333333333333334,0.6451612903225806,0.75,0.16666666666666666,0.25,24,12,12
test,logistic_regression,0.24,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,24,12,12
test,logistic_regression,0.25,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,24,12,12
test,logistic_regression,0.26,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,24,12,12
test,logistic_regression,0.27,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,24,12,12
test,logistic_regression,0.28,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,24,12,12
test,logistic_regression,0.29,0.5,0.5,0.5,0.75,0.6,0.75,0.25,0.25,24,12,12
test,logistic_regression,0.3,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.31,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.32,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.33,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.34,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.35,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.36,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.37,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.38,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.39,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.4,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.41,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.42,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.43,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.44,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.45,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.46,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.47,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.48,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.49,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.5,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.51,0.4583333333333333,0.4583333333333333,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.75,0.3333333333333333,0.25,24,12,12
test,logistic_regression,0.52,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,24,12,12
test,logistic_regression,0.53,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,24,12,12
test,logistic_regression,0.54,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,24,12,12
test,logistic_regression,0.55,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,24,12,12
test,logistic_regression,0.56,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,24,12,12
test,logistic_regression,0.57,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,24,12,12
test,logistic_regression,0.58,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,24,12,12
test,logistic_regression,0.59,0.5416666666666666,0.5416666666666666,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.5833333333333334,0.3333333333333333,0.4166666666666667,24,12,12
test,logistic_regression,0.6,0.5416666666666666,0.5416666666666666,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.5833333333333334,0.3333333333333333,0.4166666666666667,24,12,12
test,logistic_regression,0.61,0.5416666666666666,0.5416666666666666,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.5833333333333334,0.3333333333333333,0.4166666666666667,24,12,12
test,logistic_regression,0.62,0.5833333333333334,0.5833333333333333,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5,0.3333333333333333,0.5,24,12,12
test,logistic_regression,0.63,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,logistic_regression,0.64,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,logistic_regression,0.65,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,logistic_regression,0.66,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,logistic_regression,0.67,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,logistic_regression,0.68,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,logistic_regression,0.69,0.5416666666666666,0.5416666666666667,0.5384615384615384,0.5833333333333334,0.56,0.5,0.4166666666666667,0.5,24,12,12
test,logistic_regression,0.7,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5833333333333334,24,12,12
test,logistic_regression,0.71,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5833333333333334,24,12,12
test,logistic_regression,0.72,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5833333333333334,24,12,12
test,logistic_regression,0.73,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.5833333333333334,24,12,12
test,logistic_regression,0.74,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.75,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.76,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.77,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.78,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.79,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.8,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.81,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.82,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.83,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.84,0.625,0.625,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.3333333333333333,0.4166666666666667,0.6666666666666666,24,12,12
test,logistic_regression,0.85,0.6666666666666666,0.6666666666666667,0.7,0.5833333333333334,0.6363636363636364,0.25,0.4166666666666667,0.75,24,12,12
test,logistic_regression,0.86,0.6666666666666666,0.6666666666666667,0.7,0.5833333333333334,0.6363636363636364,0.25,0.4166666666666667,0.75,24,12,12
test,logistic_regression,0.87,0.625,0.625,0.6666666666666666,0.5,0.5714285714285714,0.25,0.5,0.75,24,12,12
test,logistic_regression,0.88,0.6666666666666666,0.6666666666666667,0.75,0.5,0.6,0.16666666666666666,0.5,0.8333333333333334,24,12,12
test,logistic_regression,0.89,0.625,0.625,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.16666666666666666,0.5833333333333334,0.8333333333333334,24,12,12
test,logistic_regression,0.9,0.625,0.625,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.16666666666666666,0.5833333333333334,0.8333333333333334,24,12,12
test,logistic_regression,0.91,0.5416666666666666,0.5416666666666667,0.6,0.25,0.35294117647058826,0.16666666666666666,0.75,0.8333333333333334,24,12,12
test,logistic_regression,0.92,0.5833333333333334,0.5833333333333333,0.75,0.25,0.375,0.08333333333333333,0.75,0.9166666666666666,24,12,12
test,logistic_regression,0.93,0.5833333333333334,0.5833333333333333,0.75,0.25,0.375,0.08333333333333333,0.75,0.9166666666666666,24,12,12
test,logistic_regression,0.94,0.5833333333333334,0.5833333333333334,1.0,0.16666666666666666,0.2857142857142857,0.0,0.8333333333333334,1.0,24,12,12
test,logistic_regression,0.95,0.5833333333333334,0.5833333333333334,1.0,0.16666666666666666,0.2857142857142857,0.0,0.8333333333333334,1.0,24,12,12
test,lstm,0.05,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.06,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.07,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.08,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.09,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.1,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.11,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.12,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.13,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.14,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.15,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.16,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.17,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.18,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.19,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.2,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.21,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.22,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.23,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.24,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.25,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.26,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.27,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.28,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.29,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.3,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.31,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.32,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.33,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.34,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.35,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.36,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.37,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.38,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.39,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.4,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.41,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.42,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.43,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.44,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,24,12,12
test,lstm,0.45,0.5416666666666666,0.5416666666666666,0.5217391304347826,1.0,0.6857142857142857,0.9166666666666666,0.0,0.08333333333333333,24,12,12
test,lstm,0.46,0.625,0.625,0.6153846153846154,0.6666666666666666,0.64,0.4166666666666667,0.3333333333333333,0.5833333333333334,24,12,12
test,lstm,0.47,0.4583333333333333,0.4583333333333333,0.0,0.0,0.0,0.08333333333333333,1.0,0.9166666666666666,24,12,12
test,lstm,0.48,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.49,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.51,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.52,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.53,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.54,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.55,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.56,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.57,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.58,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.59,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.6,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.61,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.62,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.63,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.64,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.65,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.66,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.67,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.68,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.69,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.7,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.71,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.72,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.73,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.74,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.75,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.76,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.77,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.78,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.79,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.81,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.82,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.83,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.84,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.85,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.86,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.87,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.88,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.89,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.9,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.91,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.92,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
test,lstm,0.93,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,24,12,12
